,Index,year,biomass
3463,432,2017,148.7797546
3464,433,2010,123.66819
3465,433,2011,128.1599274
3466,433,2012,112.5195313
3467,433,2013,106.9165115
3468,433,2014,148.8115692
3469,433,2015,149.8068848
3470,433,2016,107.9360657
3471,433,2017,89.90853119
3472,434,2010,102.4466934
3473,434,2011,130.2345886
3474,434,2012,117.6609726
3475,434,2013,94.65650177
3476,434,2014,119.8699265
3477,434,2015,106.4628067
3478,434,2016,100.6565704
3479,434,2017,100.7110214
3480,435,2010,128.9519043
3481,435,2011,222.4388733
3482,435,2012,194.5289917
3483,435,2013,140.3681335
3484,435,2014,168.4826355
3485,435,2015,155.9025574
3486,435,2016,125.9680634
3487,435,2017,133.7666626
3488,436,2010,214.5719604
3489,436,2011,215.2260437
3490,436,2012,205.2819977
3491,436,2013,188.6268463
3492,436,2014,224.0569153
3493,436,2015,190.3794098
3494,436,2016,183.2120361
3495,436,2017,135.9136505
3496,437,2010,220.8456116
3497,437,2011,242.7507324
3498,437,2012,240.6886597
3499,437,2013,182.6882019
3500,437,2014,239.9309692
3501,437,2015,209.8875122
3502,437,2016,225.1282806
3503,437,2017,212.2770844
3504,438,2010,215.1799011
3505,438,2011,264.9779968
3506,438,2012,259.6694641
3507,438,2013,197.1841888
3508,438,2014,250.1593933
3509,438,2015,190.5441284
3510,438,2016,201.2663727
3511,438,2017,187.5039825
3512,439,2010,213.9322662
3513,439,2011,317.9223328
3514,439,2012,284.5286865
3515,439,2013,220.5503082
3516,439,2014,267.9893799
3517,439,2015,228.0763855
3518,439,2016,225.239502
3519,439,2017,198.457901
3520,440,2010,229.4885406
3521,440,2011,254.7097778
3522,440,2012,308.1442871
3523,440,2013,216.4163971
3524,440,2014,260.8279724
3525,440,2015,223.4405212
3526,440,2016,229.1746521
3527,440,2017,199.6829987
3528,441,2010,223.2849731
3529,441,2011,305.3504333
3530,441,2012,323.2875671
3531,441,2013,221.2991486
3532,441,2014,255.98703
3533,441,2015,247.4987946
3534,441,2016,247.7666779
3535,441,2017,181.7232056
3536,442,2010,240.1869049
3537,442,2011,249.5162354
3538,442,2012,268.3773499
3539,442,2013,232.2660065
3540,442,2014,292.7207031
3541,442,2015,252.4330597
3542,442,2016,265.1607361
3543,442,2017,220.9616852
3544,443,2010,132.6593781
3545,443,2011,179.0554047
3546,443,2012,177.738266
3547,443,2013,137.1461182
3548,443,2014,185.0158386
3549,443,2015,144.0011902
3550,443,2016,209.1069641
3551,443,2017,192.2106934
3552,444,2010,87.0138092
3553,444,2011,87.57595825
3554,444,2012,83.0236969
3555,444,2013,70.63838959
3556,444,2014,97.41962433
3557,444,2015,94.08265686
3558,444,2016,89.89642334
3559,444,2017,116.0540085
3560,445,2010,119.6830673
3561,445,2011,182.3740845
3562,445,2012,149.899704
3563,445,2013,109.723587
3564,445,2014,162.8213501
3565,445,2015,145.1732178
3566,445,2016,119.2674103
3567,445,2017,153.7720337
3568,446,2010,157.5743256
3569,446,2011,288.740509
3570,446,2012,210.2009125
3571,446,2013,163.7543793
3572,446,2014,231.6313477
3573,446,2015,212.4298553
3574,446,2016,188.1172791
3575,446,2017,267.5350342
3576,447,2010,190.8868103
3577,447,2011,272.5698242
3578,447,2012,252.6003265
3579,447,2013,179.4172974
3580,447,2014,293.7918396
3581,447,2015,265.5197449
3582,447,2016,235.2067413
3583,447,2017,308.904541
3584,448,2010,113.384285
3585,448,2011,111.234581
3586,448,2012,144.2064972
3587,448,2013,130.4036102
3588,448,2014,164.8862915
3589,448,2015,137.5238953
3590,448,2016,122.7379456
3591,448,2017,145.7743225
3592,449,2010,161.6994324
3593,449,2011,165.7266998
3594,449,2012,164.9177551
3595,449,2013,162.6745148
3596,449,2014,167.1946411
3597,449,2015,169.6174927
3598,449,2016,135.3239594
3599,449,2017,165.8860474
3600,450,2010,135.3798523
3601,450,2011,130.4674835
3602,450,2012,152.1503448
3603,450,2013,152.1503448
3604,450,2014,152.1503448
3605,450,2015,130.4674835
3606,450,2016,117.0694962
3607,450,2017,135.3798523
3608,451,2010,104.9070892
3609,451,2011,120.3595276
3610,451,2012,140.0127258
3611,451,2013,140.0127258
3612,451,2014,140.0127258
3613,451,2015,120.3595276
3614,451,2016,99.4570694
3615,451,2017,104.9070892
3616,452,2010,159.4337311
3617,452,2011,166.8671722
3618,452,2012,169.1216736
3619,452,2013,169.1216736
3620,452,2014,169.1216736
3621,452,2015,166.8671722
3622,452,2016,154.1839294
3623,452,2017,159.4337311
3624,453,2010,90.84858704
3625,453,2011,100.7688599
3626,453,2012,128.6228638
3627,453,2013,128.6228638
3628,453,2014,128.6228638
3629,453,2015,100.7688599
3630,453,2016,79.24954987
3631,453,2017,90.84858704
3632,454,2010,66.85424042
3633,454,2011,78.59760284
3634,454,2012,89.96553802
3635,454,2013,89.96553802
3636,454,2014,89.96553802
3637,454,2015,78.59760284
3638,454,2016,66.44570923
3639,454,2017,66.85424042
3640,455,2010,0.082912944
3641,455,2011,0.099412292
3642,455,2012,0.061356451
3643,455,2013,0.079867102
3644,455,2014,0.070438631
3645,455,2015,0.084984899
3646,455,2016,0.11559549
3647,455,2017,0.097443186
3648,456,2010,0.290028811
3649,456,2011,0.347743422
3650,456,2012,0.214624375
3651,456,2013,0.27937448
3652,456,2014,0.246393785
3653,456,2015,0.297276497
3654,456,2016,0.404352069
3655,456,2017,0.340855479
3656,457,2010,1.70851326
3657,457,2011,0.242665291
3658,457,2012,1.008206725
3659,457,2013,0.258213341
3660,457,2014,0.219259247
3661,457,2015,0.257291764
3662,457,2016,0.236265078
3663,457,2017,0.349242717
3664,458,2010,0.939185262
3665,458,2011,1.526713252
3666,458,2012,7.573946476
3667,458,2013,3.198684216
3668,458,2014,1.923961163
3669,458,2015,2.155899286
3670,458,2016,16.52791786
3671,458,2017,1.017760992
3672,459,2010,2.978363276
3673,459,2011,2.686764002
3674,459,2012,11.13431454
3675,459,2013,5.212978363
3676,459,2014,2.277088165
3677,459,2015,2.597548485
3678,459,2016,14.46611691
3679,459,2017,3.406570435
3680,460,2010,29.10733032
3681,460,2011,6.796238899
3682,460,2012,7.170208931
3683,460,2013,34.42311096
3684,460,2014,6.302152157
3685,460,2015,2.880787611
3686,460,2016,34.77542496
3687,460,2017,28.76737404
3688,461,2010,0.600087047
3689,461,2011,0.627812088
3690,461,2012,1.358054757
3691,461,2013,1.493337631
3692,461,2014,1.376439929
3693,461,2015,1.637487888
3694,461,2016,1.550569773
3695,461,2017,1.514724493
3696,462,2010,1.426140785
3697,462,2011,0.987442613
3698,462,2012,8.751471519
3699,462,2013,3.2031672
3700,462,2014,2.80606389
3701,462,2015,2.968726158
3702,462,2016,2.792948246
3703,462,2017,3.240475416
3704,463,2010,49.13284683
3705,463,2011,50.6908989
3706,463,2012,113.6064148
3707,463,2013,34.07331467
3708,463,2014,59.75091934
3709,463,2015,27.45439148
3710,463,2016,24.51352119
3711,463,2017,45.9753418
3712,464,2010,32.6931572
3713,464,2011,36.30026245
3714,464,2012,53.55273056
3715,464,2013,30.43706894
3716,464,2014,40.90528107
3717,464,2015,28.57719612
3718,464,2016,17.67238426
3719,464,2017,32.13197327
3720,465,2010,24.89631271
3721,465,2011,27.42638588
3722,465,2012,50.61565018
3723,465,2013,70.52831268
3724,465,2014,34.06045151
3725,465,2015,65.70088196
3726,465,2016,39.32738113
3727,465,2017,36.72209549
3728,466,2010,57.64947128
3729,466,2011,50.53216553
3730,466,2012,97.37493134
3731,466,2013,85.31482697
3732,466,2014,43.14147568
3733,466,2015,49.15468979
3734,466,2016,76.90523529
3735,466,2017,57.94524384
3736,467,2010,1.360303879
3737,467,2011,3.451263905
3738,467,2012,8.376163483
3739,467,2013,2.511241913
3740,467,2014,3.93594408
3741,467,2015,1.441689968
3742,467,2016,2.151055098
3743,467,2017,2.269713163
3744,468,2010,28.56489754
3745,468,2011,25.18102264
3746,468,2012,40.05725861
3747,468,2013,31.17698097
3748,468,2014,53.08815384
3749,468,2015,21.9084549
3750,468,2016,33.11808014
3751,468,2017,31.59505272
3752,469,2010,3.761109352
3753,469,2011,1.662704706
3754,469,2012,1.767292857
3755,469,2013,6.23016119
3756,469,2014,4.443155766
3757,469,2015,6.519433022
3758,469,2016,4.425203323
3759,469,2017,4.097054005
3760,470,2010,0.138801947
3761,470,2011,0.339762688
3762,470,2012,0.280304283
3763,470,2013,0.405405521
3764,470,2014,0.177024782
3765,470,2015,0.11787302
3766,470,2016,0.123079456
3767,470,2017,0.28863129
3768,471,2010,0.711621821
3769,471,2011,0.697470367
3770,471,2012,0.691383183
3771,471,2013,0.597168505
3772,471,2014,0.486128092
3773,471,2015,0.256474853
3774,471,2016,0.216194689
3775,471,2017,0.409688503
3776,472,2010,37.33547592
3777,472,2011,40.56797791
3778,472,2012,39.45116425
3779,472,2013,8.544380188
3780,472,2014,49.94179535
3781,472,2015,6.700870514
3782,472,2016,5.274020195
3783,472,2017,20.3600769
3784,473,2010,15.1527462
3785,473,2011,11.70469475
3786,473,2012,11.5917778
3787,473,2013,10.88580513
3788,473,2014,13.76023483
3789,473,2015,8.712680817
3790,473,2016,9.185271263
3791,473,2017,13.73217106
3792,474,2010,20.96211815
3793,474,2011,19.18961906
3794,474,2012,23.08131409
3795,474,2013,31.5415554
3796,474,2014,24.00860977
3797,474,2015,33.34357834
3798,474,2016,26.2987442
3799,474,2017,24.63469505
3800,475,2010,25.12417221
3801,475,2011,26.3690052
3802,475,2012,44.41172409
3803,475,2013,31.77666283
3804,475,2014,32.99795914
3805,475,2015,30.77212715
3806,475,2016,25.56728554
3807,475,2017,30.23171616
3808,476,2010,0.713945508
3809,476,2011,0.867995143
3810,476,2012,1.437112689
3811,476,2013,1.966123819
3812,476,2014,1.429298639
3813,476,2015,1.787498713
3814,476,2016,1.977697849
3815,476,2017,1.772038102
3816,477,2010,21.02745628
3817,477,2011,18.43453979
3818,477,2012,25.46891212
3819,477,2013,15.16021729
3820,477,2014,26.87089729
3821,477,2015,9.264145851
3822,477,2016,13.45436764
3823,477,2017,15.77707863
3824,478,2010,59.20187759
3825,478,2011,44.09716797
3826,478,2012,57.12753677
3827,478,2013,48.50704575
3828,478,2014,48.4022522
3829,478,2015,31.52466202
3830,478,2016,42.91020584
3831,478,2017,47.60667801
3832,479,2010,20.83929062
3833,479,2011,8.161836624
3834,479,2012,7.873122692
3835,479,2013,24.14812279
3836,479,2014,7.276519775
3837,479,2015,5.197363377
3838,479,2016,23.1289978
3839,479,2017,20.84782791
3840,480,2010,0.581447363
3841,480,2011,0.51009047
3842,480,2012,1.389103293
3843,480,2013,1.565665603
3844,480,2014,1.448363662
3845,480,2015,1.710077167
3846,480,2016,1.687097073
3847,480,2017,1.793300509
3848,481,2010,0.22985673
3849,481,2011,0.260239363
3850,481,2012,0.900242269
3851,481,2013,1.027738214
3852,481,2014,0.900251806
3853,481,2015,1.191728592
3854,481,2016,1.118671298
3855,481,2017,1.193980694
3856,482,2010,8.389339447
3857,482,2011,19.52439499
3858,482,2012,12.68861771
3859,482,2013,8.807466507
3860,482,2014,5.136876583
3861,482,2015,4.623477459
3862,482,2016,6.637513161
3863,482,2017,8.933783531
3864,483,2010,90.69308472
3865,483,2011,133.9493256
3866,483,2012,76.56237793
3867,483,2013,92.26069641
3868,483,2014,148.4356842
3869,483,2015,154.457489
3870,483,2016,115.1711884
3871,483,2017,141.4515686
3872,484,2010,312.2455139
3873,484,2011,334.3095703
3874,484,2012,131.818634
3875,484,2013,268.5340576
3876,484,2014,304.769928
3877,484,2015,307.3411865
3878,484,2016,229.9771881
3879,484,2017,352.3926392
3880,485,2010,233.4645386
3881,485,2011,264.8623657
3882,485,2012,139.05159
3883,485,2013,217.0254364
3884,485,2014,289.4909363
3885,485,2015,270.4874573
3886,485,2016,225.9707336
3887,485,2017,268.7296143
3888,486,2010,138.9672089
3889,486,2011,151.3861542
3890,486,2012,114.180748
3891,486,2013,98.64790344
3892,486,2014,160.0334778
3893,486,2015,154.8143463
3894,486,2016,114.4711914
3895,486,2017,144.1644592
3896,487,2010,343.4774475
3897,487,2011,364.4580078
3898,487,2012,160.6631927
3899,487,2013,268.1372986
3900,487,2014,348.6192017
3901,487,2015,376.3467102
3902,487,2016,291.6817017
3903,487,2017,398.363739
3904,488,2010,239.1828461
3905,488,2011,270.8702698
3906,488,2012,122.7757416
3907,488,2013,228.0382385
3908,488,2014,243.8487244
3909,488,2015,271.4693909
3910,488,2016,213.3840179
3911,488,2017,268.494812
3912,489,2010,159.7627106
3913,489,2011,146.3091431
3914,489,2012,129.1994476
3915,489,2013,140.4888153
3916,489,2014,134.9545746
3917,489,2015,138.4252472
3918,489,2016,133.7094574
3919,489,2017,139.0912933
3920,490,2010,179.7357178
3921,490,2011,183.8550568
3922,490,2012,171.328186
3923,490,2013,146.2205048
3924,490,2014,161.271759
3925,490,2015,153.7432098
3926,490,2016,155.3752594
3927,490,2017,168.7200623
3928,491,2010,212.4378815
3929,491,2011,178.9524384
3930,491,2012,196.8053131
3931,491,2013,180.5058746
3932,491,2014,200.2940216
3933,491,2015,187.5618896
3934,491,2016,212.9692841
3935,491,2017,189.3218994
3936,492,2010,208.9976654
3937,492,2011,221.1551208
3938,492,2012,219.6458893
3939,492,2013,172.8051605
3940,492,2014,217.6810913
3941,492,2015,207.118927
3942,492,2016,221.5249023
3943,492,2017,229.6262512
3944,493,2010,216.1005554
3945,493,2011,282.7556458
3946,493,2012,289.8317871
3947,493,2013,192.6411285
3948,493,2014,267.7758484
3949,493,2015,231.0379639
3950,493,2016,261.3806763
3951,493,2017,241.4679565
3952,494,2010,251.0865021
3953,494,2011,220.5903931
3954,494,2012,207.227951
3955,494,2013,222.1907349
3956,494,2014,293.4224243
3957,494,2015,225.4004059
3958,494,2016,273.2033997
3959,494,2017,255.8974304
3960,495,2010,289.3569946
3961,495,2011,290.1994324
3962,495,2012,273.7146912
3963,495,2013,265.6497498
3964,495,2014,331.3998413
3965,495,2015,257.1244812
3966,495,2016,271.2094727
3967,495,2017,252.2157135
3968,496,2010,204.6922455
3969,496,2011,229.4440765
3970,496,2012,270.2144165
3971,496,2013,206.5082245
3972,496,2014,248.3639679
3973,496,2015,203.7011108
3974,496,2016,290.6114197
3975,496,2017,176.7417297
3976,497,2010,136.4129791
3977,497,2011,225.3765564
3978,497,2012,343.177002
3979,497,2013,147.5144958
3980,497,2014,175.853363
3981,497,2015,163.8044891
3982,497,2016,377.6236267
3983,497,2017,145.0470886
3984,498,2010,115.7665558
3985,498,2011,189.2600403
3986,498,2012,213.3814697
3987,498,2013,96.0331955
3988,498,2014,123.6668015
3989,498,2015,134.2518616
3990,498,2016,224.5430603
3991,498,2017,88.54261017
3992,499,2010,148.6385498
3993,499,2011,185.6361389
3994,499,2012,193.6632538
3995,499,2013,133.1121674
3996,499,2014,189.2754974
3997,499,2015,175.4280853
3998,499,2016,167.7103882
3999,499,2017,188.0965729
4000,500,2010,175.1453857
4001,500,2011,198.5053253
4002,500,2012,222.6740112
4003,500,2013,169.3696289
4004,500,2014,246.0618439
4005,500,2015,226.8955231
4006,500,2016,203.3634796
4007,500,2017,289.3174438
4008,501,2010,235.3532715
4009,501,2011,297.3856812
4010,501,2012,275.2602234
4011,501,2013,211.0482483
4012,501,2014,318.9752502
4013,501,2015,286.4432068
4014,501,2016,274.5854797
4015,501,2017,339.6833191
4016,502,2010,198.6554565
4017,502,2011,284.2003479
4018,502,2012,266.6366272
4019,502,2013,181.8738556
4020,502,2014,283.0674744
4021,502,2015,258.6706848
4022,502,2016,246.921524
4023,502,2017,316.684021
4024,503,2010,157.4324646
4025,503,2011,189.3959961
4026,503,2012,240.2597351
4027,503,2013,224.1563568
4028,503,2014,239.6174164
4029,503,2015,189.7539063
4030,503,2016,160.2606964
4031,503,2017,172.3973846
4032,504,2010,140.8618927
4033,504,2011,147.9367371
4034,504,2012,191.1336517
4035,504,2013,191.1336517
4036,504,2014,191.1336517
4037,504,2015,147.9367371
4038,504,2016,124.6015167
4039,504,2017,140.8618927
4040,505,2010,92.13347626
4041,505,2011,86.21537018
4042,505,2012,115.4530792
4043,505,2013,115.4530792
4044,505,2014,115.4530792
4045,505,2015,86.21537018
4046,505,2016,78.10923004
4047,505,2017,92.13347626
4048,506,2010,93.80935669
4049,506,2011,133.4337921
4050,506,2012,132.9343719
4051,506,2013,132.9343719
4052,506,2014,132.9343719
4053,506,2015,133.4337921
4054,506,2016,107.0806885
4055,506,2017,93.80935669
4056,507,2010,125.8469162
4057,507,2011,131.2967987
4058,507,2012,122.5461731
4059,507,2013,122.5461731
4060,507,2014,122.5461731
4061,507,2015,131.2967987
4062,507,2016,101.5780334
4063,507,2017,125.8469162
4064,508,2010,136.6690674
4065,508,2011,158.173172
4066,508,2012,162.2306976
4067,508,2013,162.2306976
4068,508,2014,162.2306976
4069,508,2015,158.173172
4070,508,2016,139.4016266
4071,508,2017,136.6690674
4072,509,2010,93.31002808
4073,509,2011,130.7180023
4074,509,2012,127.720108
4075,509,2013,127.720108
4076,509,2014,127.720108
4077,509,2015,130.7180023
4078,509,2016,113.8513489
4079,509,2017,93.31002808
4080,510,2010,19.17598343
4081,510,2011,21.9420948
4082,510,2012,16.335186
4083,510,2013,16.335186
4084,510,2014,16.335186
4085,510,2015,21.9420948
4086,510,2016,23.67832947
4087,510,2017,19.17598343
4088,511,2010,11.30157185
4089,511,2011,12.07938766
4090,511,2012,11.2912569
4091,511,2013,11.2912569
4092,511,2014,11.2912569
4093,511,2015,12.07938766
4094,511,2016,17.72079849
4095,511,2017,11.30157185
4096,512,2010,1.672579527
4097,512,2011,1.712888241
4098,512,2012,1.653932214
4099,512,2013,1.653932214
4100,512,2014,1.653932214
4101,512,2015,1.712888241
4102,512,2016,2.30056119
4103,512,2017,1.672579527
4104,513,2010,0.069745965
4105,513,2011,0.083625138
4106,513,2012,0.05161275
4107,513,2013,0.067183815
4108,513,2014,0.059252635
4109,513,2015,0.07148888
4110,513,2016,0.097238362
4111,513,2017,0.081968732
4112,514,2010,1.124061227
4113,514,2011,1.279580116
4114,514,2012,1.124052167
4115,514,2013,1.312143564
4116,514,2014,1.150786519
4117,514,2015,1.499075055
4118,514,2016,1.512577891
4119,514,2017,1.538093805
4120,515,2010,1.209972382
4121,515,2011,7.778810501
4122,515,2012,8.00269413
4123,515,2013,1.738812804
4124,515,2014,9.057407379
4125,515,2015,1.636326075
4126,515,2016,1.155818701
4127,515,2017,1.603527069
4128,516,2010,1.168689251
4129,516,2011,20.85421371
4130,516,2012,21.63109016
4131,516,2013,2.188466072
4132,516,2014,24.84457779
4133,516,2015,1.41915524
4134,516,2016,0.173842221
4135,516,2017,1.309449792
4136,517,2010,0.21965313
4137,517,2011,0.116157904
4138,517,2012,0.129618987
4139,517,2013,0.033196915
4140,517,2014,0.146857396
4141,517,2015,0.033078436
4142,517,2016,0.03037516
4143,517,2017,0.181493998
4144,518,2010,1.344734311
4145,518,2011,1.81103754
4146,518,2012,11.08847618
4147,518,2013,4.168405056
4148,518,2014,2.863226414
4149,518,2015,3.121819019
4150,518,2016,24.28944969
4151,518,2017,1.517660022
4152,519,2010,7.447685242
4153,519,2011,9.324601173
4154,519,2012,21.47978401
4155,519,2013,31.30889893
4156,519,2014,8.44342804
4157,519,2015,29.31630898
4158,519,2016,26.58715248
4159,519,2017,11.45861435
4160,520,2010,8.130251884
4161,520,2011,41.73822784
4162,520,2012,42.64343262
4163,520,2013,17.90067863
4164,520,2014,32.69826508
4165,520,2015,16.95991325
4166,520,2016,9.433101654
4167,520,2017,10.82488441
4168,521,2010,4.082753181
4169,521,2011,26.47478294
4170,521,2012,27.77714157
4171,521,2013,3.208511114
4172,521,2014,25.90061951
4173,521,2015,1.889529228
4174,521,2016,1.642605066
4175,521,2017,2.745002031
4176,522,2010,0.687878788
4177,522,2011,0.533713579
4178,522,2012,0.621980011
4179,522,2013,0.883571506
4180,522,2014,0.567206264
4181,522,2015,0.401288569
4182,522,2016,0.400722116
4183,522,2017,0.529437244
4184,523,2010,0.000178774
4185,523,2011,0.002207621
4186,523,2012,0.000480684
4187,523,2013,0.002569407
4188,523,2014,0.000154679
4189,523,2015,7.17e-05
4190,523,2016,0.000151418
4191,523,2017,0.000190697
4192,524,2010,0.137054756
4193,524,2011,0.066072524
4194,524,2012,1.303203821
4195,524,2013,0.16063866
4196,524,2014,0.070958227
4197,524,2015,0.084176801
4198,524,2016,0.095329203
4199,524,2017,0.088377878
